pearsons_correlation,Metadata_treatment,reference,Metadata_Pathway
0.2617296853331288,UCD-0001804,Failing,No Pathway
0.29938252482012523,UCD-0001804,Failing,No Pathway
0.3558960603299496,UCD-0001804,Failing,No Pathway
0.2986120318271836,UCD-0001804,Failing,No Pathway
0.2520062330211167,UCD-0001804,Failing,No Pathway
0.27855570183213424,UCD-0001804,Failing,No Pathway
0.34125836551946803,UCD-0001804,Failing,No Pathway
0.31444053290900464,UCD-0001804,Failing,No Pathway
0.18034993810117636,UCD-0001804,Failing,No Pathway
0.19068445163688127,UCD-0001804,Failing,No Pathway
0.2597811200180032,UCD-0001804,Failing,No Pathway
0.2320050817067105,UCD-0001804,Failing,No Pathway
0.2180526631321852,UCD-0001804,Failing,No Pathway
0.2445826449614093,UCD-0001804,Failing,No Pathway
0.34726243169457655,UCD-0001804,Failing,No Pathway
0.29993056842372356,UCD-0001804,Failing,No Pathway
0.17571488593940784,UCD-0001804,Failing,No Pathway
0.1928034764700644,UCD-0001804,Failing,No Pathway
0.2538448219157126,UCD-0001804,Failing,No Pathway
0.19178616637435278,UCD-0001804,Failing,No Pathway
0.3672449962825142,UCD-0001808,Failing,MAPK
0.3749721932092672,UCD-0001808,Failing,MAPK
0.4011700990717146,UCD-0001808,Failing,MAPK
0.36699379552389777,UCD-0001808,Failing,MAPK
0.3648744298837896,UCD-0001808,Failing,MAPK
0.4387279255732536,UCD-0001808,Failing,MAPK
0.43416362996096663,UCD-0001808,Failing,MAPK
0.4016091681677067,UCD-0001808,Failing,MAPK
0.10523399677580819,UCD-0001808,Failing,MAPK
0.3197343898521126,UCD-0001808,Failing,MAPK
0.3253176542700935,UCD-0001808,Failing,MAPK
0.25209926803787597,UCD-0001808,Failing,MAPK
0.09465480526824133,UCD-0001808,Failing,MAPK
0.3813265561340646,UCD-0001808,Failing,MAPK
0.22056119112650963,UCD-0001808,Failing,MAPK
0.22776811279095,UCD-0001808,Failing,MAPK
0.19232633239342187,UCD-0001808,Failing,MAPK
0.24912713158619132,UCD-0001808,Failing,MAPK
0.3115584363303829,UCD-0001808,Failing,MAPK
0.29367626232101957,UCD-0001808,Failing,MAPK
0.16329243309976532,UCD-0001808,Failing,MAPK
0.31547397426464047,UCD-0001808,Failing,MAPK
0.3308371277795612,UCD-0001808,Failing,MAPK
0.2699054129077198,UCD-0001808,Failing,MAPK
0.13794364930199993,UCD-0001808,Failing,MAPK
0.3548976948576835,UCD-0001808,Failing,MAPK
0.2760460539279869,UCD-0001808,Failing,MAPK
0.2204377931259188,UCD-0001808,Failing,MAPK
0.08360891866506161,UCD-0001808,Failing,MAPK
0.3367831414077786,UCD-0001808,Failing,MAPK
0.22526958675759132,UCD-0001808,Failing,MAPK
0.20207780785905335,UCD-0001808,Failing,MAPK
0.14419323716321983,UCD-0001808,Failing,MAPK
0.15815582706640519,UCD-0001808,Failing,MAPK
0.13583174682672305,UCD-0001808,Failing,MAPK
0.1642835745123371,UCD-0001808,Failing,MAPK
0.23679449591640875,UCD-0001808,Failing,MAPK
0.36122860150450087,UCD-0001808,Failing,MAPK
0.34144809414914806,UCD-0001808,Failing,MAPK
0.3327580771666558,UCD-0001808,Failing,MAPK
0.3095918373322153,UCD-0001808,Failing,MAPK
0.44998768825405183,UCD-0001808,Failing,MAPK
0.39070453628583035,UCD-0001808,Failing,MAPK
0.340667291781535,UCD-0001808,Failing,MAPK
0.20835980785972413,UCD-0001808,Failing,MAPK
0.5007725163147518,UCD-0001808,Failing,MAPK
0.2832333200094396,UCD-0001808,Failing,MAPK
0.3096969674034734,UCD-0001808,Failing,MAPK
0.21760381388564978,UCD-0001808,Failing,MAPK
0.3556332956846641,UCD-0001808,Failing,MAPK
0.2774874581446303,UCD-0001808,Failing,MAPK
0.25981830798453676,UCD-0001808,Failing,MAPK
-0.11065279982825686,UCD-0001808,Failing,MAPK
0.21455598235583853,UCD-0001808,Failing,MAPK
0.06895184204687817,UCD-0001808,Failing,MAPK
0.08796227336920442,UCD-0001808,Failing,MAPK
0.11173565486413593,UCD-0001808,Failing,MAPK
0.19274943056538638,UCD-0001808,Failing,MAPK
0.20577310598086557,UCD-0001808,Failing,MAPK
0.13121728454893605,UCD-0001808,Failing,MAPK
0.1679383928826887,UCD-0001808,Failing,MAPK
0.35562465303994434,UCD-0001808,Failing,MAPK
0.27863699699515326,UCD-0001808,Failing,MAPK
0.31356993661789506,UCD-0001808,Failing,MAPK
0.41455522173795917,UCD-0001810,Failing,DNA Damage
0.413584240277584,UCD-0001810,Failing,DNA Damage
0.34274597551482494,UCD-0001810,Failing,DNA Damage
0.42685616888426997,UCD-0001810,Failing,DNA Damage
0.39807448972833326,UCD-0001810,Failing,DNA Damage
0.3728608522442955,UCD-0001810,Failing,DNA Damage
0.3292463293289681,UCD-0001810,Failing,DNA Damage
0.413622285167776,UCD-0001810,Failing,DNA Damage
0.5499282208142823,UCD-0001810,Failing,DNA Damage
0.4974982106661416,UCD-0001810,Failing,DNA Damage
0.5577310841781323,UCD-0001810,Failing,DNA Damage
0.5242518462833139,UCD-0001810,Failing,DNA Damage
0.392852035015004,UCD-0001810,Failing,DNA Damage
0.39162826970834924,UCD-0001810,Failing,DNA Damage
0.46665243704243325,UCD-0001810,Failing,DNA Damage
0.4494027149070871,UCD-0001810,Failing,DNA Damage
0.34246932962403787,UCD-0001810,Failing,DNA Damage
0.3109140463842235,UCD-0001810,Failing,DNA Damage
0.31388157741766026,UCD-0001810,Failing,DNA Damage
0.317037885310337,UCD-0001810,Failing,DNA Damage
0.4830524209650533,UCD-0001810,Failing,DNA Damage
0.4568847887298357,UCD-0001810,Failing,DNA Damage
0.46666269777823605,UCD-0001810,Failing,DNA Damage
0.49533380299274377,UCD-0001810,Failing,DNA Damage
0.4965358082482188,UCD-0001810,Failing,DNA Damage
0.47835736773982324,UCD-0001810,Failing,DNA Damage
0.5139923374564913,UCD-0001810,Failing,DNA Damage
0.5437114733872543,UCD-0001810,Failing,DNA Damage
0.43460612918516367,UCD-0001810,Failing,DNA Damage
0.4386726300769789,UCD-0001810,Failing,DNA Damage
0.5159487272239851,UCD-0001810,Failing,DNA Damage
0.48477675525498265,UCD-0001810,Failing,DNA Damage
0.06692030402910798,UCD-0001810,Failing,DNA Damage
0.010383604096737971,UCD-0001810,Failing,DNA Damage
-0.008866802618278354,UCD-0001810,Failing,DNA Damage
0.025783201513982973,UCD-0001810,Failing,DNA Damage
0.46848343349913346,UCD-0001810,Failing,DNA Damage
0.3806725084838608,UCD-0001810,Failing,DNA Damage
0.39639069790624165,UCD-0001810,Failing,DNA Damage
0.4525759814502779,UCD-0001810,Failing,DNA Damage
0.5065763799576276,UCD-0001810,Failing,DNA Damage
0.5195219631716232,UCD-0001810,Failing,DNA Damage
0.5194951712772365,UCD-0001810,Failing,DNA Damage
0.5859592159694378,UCD-0001810,Failing,DNA Damage
0.4119134577893134,UCD-0001810,Failing,DNA Damage
0.4461844677013761,UCD-0001810,Failing,DNA Damage
0.4736924807448413,UCD-0001810,Failing,DNA Damage
0.5021981479745301,UCD-0001810,Failing,DNA Damage
0.4282864433590471,UCD-0001810,Failing,DNA Damage
0.4090024749684487,UCD-0001810,Failing,DNA Damage
0.41634921205441994,UCD-0001810,Failing,DNA Damage
0.4852685104073959,UCD-0001810,Failing,DNA Damage
0.3409110361431512,UCD-0001810,Failing,DNA Damage
0.2797503044948029,UCD-0001810,Failing,DNA Damage
0.4381091385409264,UCD-0001810,Failing,DNA Damage
0.33758553234240496,UCD-0001810,Failing,DNA Damage
0.546796103981693,UCD-0001810,Failing,DNA Damage
0.49938688326010483,UCD-0001810,Failing,DNA Damage
0.5155891086601446,UCD-0001810,Failing,DNA Damage
0.5804527837398886,UCD-0001810,Failing,DNA Damage
0.3708933252852122,UCD-0001810,Failing,DNA Damage
0.4032765469335399,UCD-0001810,Failing,DNA Damage
0.4379129605250324,UCD-0001810,Failing,DNA Damage
0.3988516523019206,UCD-0001810,Failing,DNA Damage
0.6449651726669977,UCD-0001829,Failing,PI3K/Akt/mTOR
0.6151256121886933,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7146608285412936,UCD-0001829,Failing,PI3K/Akt/mTOR
0.6999810061729919,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7357967260752871,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7198643688047904,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7880254437179323,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7643028027799769,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7248460514976736,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7575025144276898,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7485093271674623,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7929304871093971,UCD-0001829,Failing,PI3K/Akt/mTOR
0.878184418827821,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8410669886843176,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8476651656611989,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8514916077690661,UCD-0001829,Failing,PI3K/Akt/mTOR
0.6531016022439957,UCD-0001829,Failing,PI3K/Akt/mTOR
0.6550197576329583,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7449694625664703,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7040340485426574,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7634707099750175,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7717918008938698,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7790728337155475,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8221730815064563,UCD-0001829,Failing,PI3K/Akt/mTOR
0.817700870929124,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8315330655014858,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8374977098276712,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8631221128399325,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7985665913466976,UCD-0001829,Failing,PI3K/Akt/mTOR
0.83174767991475,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8000046356671544,UCD-0001829,Failing,PI3K/Akt/mTOR
0.849772308155534,UCD-0001829,Failing,PI3K/Akt/mTOR
0.38134334544299037,UCD-0001829,Failing,PI3K/Akt/mTOR
0.34463186191808814,UCD-0001829,Failing,PI3K/Akt/mTOR
0.5121993343913489,UCD-0001829,Failing,PI3K/Akt/mTOR
0.38265514666826506,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7322346426848229,UCD-0001829,Failing,PI3K/Akt/mTOR
0.801210443592776,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8418773334659944,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8129786671171758,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7612093995340786,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7354219735912444,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7886055213118939,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7813409842647238,UCD-0001829,Failing,PI3K/Akt/mTOR
0.852692364127712,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7664120109466181,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8679213048634136,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8013130757090626,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7799611670911026,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7667500614554759,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8213643069487284,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8176073587367301,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7612567393496092,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7813425966429877,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7922492066116981,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7675171699709166,UCD-0001829,Failing,PI3K/Akt/mTOR
0.6521771018401799,UCD-0001829,Failing,PI3K/Akt/mTOR
0.722827108010128,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7524471658600573,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8114300271112438,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7338717173921382,UCD-0001829,Failing,PI3K/Akt/mTOR
0.6583937295671489,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7275963206863476,UCD-0001829,Failing,PI3K/Akt/mTOR
0.661922082596934,UCD-0001829,Failing,PI3K/Akt/mTOR
0.3647805117675638,UCD-0001835,Failing,Others
-0.10515069543619125,UCD-0001835,Failing,Others
0.43947006584950593,UCD-0001835,Failing,Others
0.11860772001221159,UCD-0001835,Failing,Others
0.4488387176966284,UCD-0001835,Failing,Others
-0.06534267598091702,UCD-0001835,Failing,Others
0.5130634256956812,UCD-0001835,Failing,Others
0.23640820717498168,UCD-0001835,Failing,Others
0.6970641522235308,UCD-0001835,Failing,Others
0.1323961822118253,UCD-0001835,Failing,Others
0.7496901169566866,UCD-0001835,Failing,Others
0.5448042214338602,UCD-0001835,Failing,Others
0.7050926755742651,UCD-0001835,Failing,Others
0.13441078846382298,UCD-0001835,Failing,Others
0.776523593591957,UCD-0001835,Failing,Others
0.539928558711402,UCD-0001835,Failing,Others
0.4553781690760164,UCD-0001835,Failing,Others
-0.0656730994197782,UCD-0001835,Failing,Others
0.4726269697872284,UCD-0001835,Failing,Others
0.23339326565798513,UCD-0001835,Failing,Others
0.6487151018009208,UCD-0001835,Failing,Others
0.04783042833118479,UCD-0001835,Failing,Others
0.7052751128036878,UCD-0001835,Failing,Others
0.46616183938099665,UCD-0001835,Failing,Others
0.5959586576631533,UCD-0001835,Failing,Others
0.049966432090552404,UCD-0001835,Failing,Others
0.686473589621629,UCD-0001835,Failing,Others
0.4194532846962524,UCD-0001835,Failing,Others
0.6846792106729412,UCD-0001835,Failing,Others
0.15311197871879698,UCD-0001835,Failing,Others
0.7552139463717781,UCD-0001835,Failing,Others
0.5021217597092498,UCD-0001835,Failing,Others
0.07250518838606006,UCD-0001835,Failing,Others
-0.09551359772024288,UCD-0001835,Failing,Others
0.09650609311456647,UCD-0001835,Failing,Others
-0.07663033934574955,UCD-0001835,Failing,Others
0.5611155454193556,UCD-0001835,Failing,Others
0.03849451584113698,UCD-0001835,Failing,Others
0.5917391860123599,UCD-0001835,Failing,Others
0.3409419604392844,UCD-0001835,Failing,Others
0.5084336110931567,UCD-0001835,Failing,Others
0.06904234392338902,UCD-0001835,Failing,Others
0.5995360788962242,UCD-0001835,Failing,Others
0.32023006539477766,UCD-0001835,Failing,Others
0.5121559763749133,UCD-0001835,Failing,Others
0.07342614194750936,UCD-0001835,Failing,Others
0.6335120263181192,UCD-0001835,Failing,Others
0.37866655919405845,UCD-0001835,Failing,Others
0.4942222110810188,UCD-0001835,Failing,Others
0.029678707891335806,UCD-0001835,Failing,Others
0.5969362750132483,UCD-0001835,Failing,Others
0.29062509343470744,UCD-0001835,Failing,Others
0.7321115077851452,UCD-0001835,Failing,Others
0.2730509988476044,UCD-0001835,Failing,Others
0.7675369628464805,UCD-0001835,Failing,Others
0.649402983031481,UCD-0001835,Failing,Others
0.5102379996281385,UCD-0001835,Failing,Others
0.10395424113237033,UCD-0001835,Failing,Others
0.6322374613497328,UCD-0001835,Failing,Others
0.3297109841069122,UCD-0001835,Failing,Others
0.5911079642863994,UCD-0001835,Failing,Others
0.141907378244595,UCD-0001835,Failing,Others
0.6215940712396085,UCD-0001835,Failing,Others
0.458903787447339,UCD-0001835,Failing,Others
0.5875979458857751,UCD-0001842,Failing,Neuronal Signaling
0.6030355345529884,UCD-0001842,Failing,Neuronal Signaling
0.1064183062745424,UCD-0001842,Failing,Neuronal Signaling
0.5388285136674619,UCD-0001842,Failing,Neuronal Signaling
0.6903385082088213,UCD-0001842,Failing,Neuronal Signaling
0.6664655509418967,UCD-0001842,Failing,Neuronal Signaling
0.263149849684651,UCD-0001842,Failing,Neuronal Signaling
0.6055023792135152,UCD-0001842,Failing,Neuronal Signaling
0.6619465659542653,UCD-0001842,Failing,Neuronal Signaling
0.5740082189821278,UCD-0001842,Failing,Neuronal Signaling
0.5307627078758637,UCD-0001842,Failing,Neuronal Signaling
0.727439264196548,UCD-0001842,Failing,Neuronal Signaling
0.7310429566572128,UCD-0001842,Failing,Neuronal Signaling
0.7005880754655496,UCD-0001842,Failing,Neuronal Signaling
0.5674219646693603,UCD-0001842,Failing,Neuronal Signaling
0.7468015233210846,UCD-0001842,Failing,Neuronal Signaling
0.6287228177555348,UCD-0001842,Failing,Neuronal Signaling
0.6112906361797463,UCD-0001842,Failing,Neuronal Signaling
0.2713305663325499,UCD-0001842,Failing,Neuronal Signaling
0.5691843093901281,UCD-0001842,Failing,Neuronal Signaling
0.6451004544400807,UCD-0001842,Failing,Neuronal Signaling
0.5803069342787402,UCD-0001842,Failing,Neuronal Signaling
0.4101791016695036,UCD-0001842,Failing,Neuronal Signaling
0.668313764994712,UCD-0001842,Failing,Neuronal Signaling
0.7037428020538475,UCD-0001842,Failing,Neuronal Signaling
0.6660010374797047,UCD-0001842,Failing,Neuronal Signaling
0.4100586942937891,UCD-0001842,Failing,Neuronal Signaling
0.6863648287955192,UCD-0001842,Failing,Neuronal Signaling
0.6726238118899126,UCD-0001842,Failing,Neuronal Signaling
0.678493841680007,UCD-0001842,Failing,Neuronal Signaling
0.49851527717235716,UCD-0001842,Failing,Neuronal Signaling
0.6804399509479034,UCD-0001842,Failing,Neuronal Signaling
0.441478472225283,UCD-0001842,Failing,Neuronal Signaling
0.48305976598110745,UCD-0001842,Failing,Neuronal Signaling
0.09788484217683575,UCD-0001842,Failing,Neuronal Signaling
0.3310642494994126,UCD-0001842,Failing,Neuronal Signaling
0.6630156541001779,UCD-0001842,Failing,Neuronal Signaling
0.6537398768982415,UCD-0001842,Failing,Neuronal Signaling
0.3844385897941071,UCD-0001842,Failing,Neuronal Signaling
0.657030741261731,UCD-0001842,Failing,Neuronal Signaling
0.7257445211806927,UCD-0001842,Failing,Neuronal Signaling
0.7125073140654354,UCD-0001842,Failing,Neuronal Signaling
0.3658440089623589,UCD-0001842,Failing,Neuronal Signaling
0.660876415570052,UCD-0001842,Failing,Neuronal Signaling
0.7647201228152007,UCD-0001842,Failing,Neuronal Signaling
0.7834818937738803,UCD-0001842,Failing,Neuronal Signaling
0.4875812550720033,UCD-0001842,Failing,Neuronal Signaling
0.7358699621766538,UCD-0001842,Failing,Neuronal Signaling
0.6632395645966979,UCD-0001842,Failing,Neuronal Signaling
0.656980667681728,UCD-0001842,Failing,Neuronal Signaling
0.30576959469475073,UCD-0001842,Failing,Neuronal Signaling
0.6239904713568397,UCD-0001842,Failing,Neuronal Signaling
0.572570333010867,UCD-0001842,Failing,Neuronal Signaling
0.5501644501055476,UCD-0001842,Failing,Neuronal Signaling
0.6856555944137813,UCD-0001842,Failing,Neuronal Signaling
0.6590031873375828,UCD-0001842,Failing,Neuronal Signaling
0.5575103164053652,UCD-0001842,Failing,Neuronal Signaling
0.5131125806385888,UCD-0001842,Failing,Neuronal Signaling
0.2768848980605626,UCD-0001842,Failing,Neuronal Signaling
0.5352116002095828,UCD-0001842,Failing,Neuronal Signaling
0.6646148823449956,UCD-0001842,Failing,Neuronal Signaling
0.6849704272244036,UCD-0001842,Failing,Neuronal Signaling
0.5850420226885191,UCD-0001842,Failing,Neuronal Signaling
0.710428877078101,UCD-0001842,Failing,Neuronal Signaling
-0.2086918826244063,UCD-0001844,Failing,Others
-0.2804358866253088,UCD-0001844,Failing,Others
-0.22774908777570307,UCD-0001844,Failing,Others
-0.2564017692434728,UCD-0001844,Failing,Others
-0.18500172123843314,UCD-0001844,Failing,Others
-0.24713506965169643,UCD-0001844,Failing,Others
-0.20400729660385164,UCD-0001844,Failing,Others
-0.23186964158233894,UCD-0001844,Failing,Others
-0.4281402626392552,UCD-0001844,Failing,Others
-0.45221900357697203,UCD-0001844,Failing,Others
-0.4512146104918074,UCD-0001844,Failing,Others
-0.46804336507778393,UCD-0001844,Failing,Others
-0.4062818765072204,UCD-0001844,Failing,Others
-0.45089378689094894,UCD-0001844,Failing,Others
-0.45111714364048966,UCD-0001844,Failing,Others
-0.4552952249154275,UCD-0001844,Failing,Others
-0.19646503676846122,UCD-0001844,Failing,Others
-0.2549956847753104,UCD-0001844,Failing,Others
-0.2012449273188243,UCD-0001844,Failing,Others
-0.2290245826396409,UCD-0001844,Failing,Others
-0.35950239370753273,UCD-0001844,Failing,Others
-0.38632550313613484,UCD-0001844,Failing,Others
-0.3658087019903305,UCD-0001844,Failing,Others
-0.3907413398959399,UCD-0001844,Failing,Others
-0.3270770243397601,UCD-0001844,Failing,Others
-0.35645750354359484,UCD-0001844,Failing,Others
-0.3474166936367367,UCD-0001844,Failing,Others
